hourstamp,spot_ct,target_kwh,charged_price_ct
2025-10-15 21:00:00,12.43425,45.949999999999996,59.0
2025-10-15 22:00:00,9.821,0.30000000000000004,59.0
2025-10-15 23:00:00,8.817,0.30000000000000004,59.0
2025-10-16 00:00:00,8.816500000000001,0.30000000000000004,59.0
2025-10-16 01:00:00,8.58075,0.30000000000000004,59.0
2025-10-16 02:00:00,8.8,0.35000000000000003,59.0
2025-10-16 03:00:00,8.6655,0.30000000000000004,59.0
2025-10-16 04:00:00,8.8335,0.30000000000000004,59.0
2025-10-16 05:00:00,8.5045,0.30000000000000004,59.0
2025-10-16 06:00:00,9.619250000000001,0.30000000000000004,59.0
2025-10-16 07:00:00,11.61225,0.2,59.0
2025-10-16 08:00:00,13.27675,83.15,59.0
2025-10-16 09:00:00,11.993,15.600000000000001,59.0
2025-10-16 10:00:00,9.22375,0.1,59.0
2025-10-16 11:00:00,8.83075,50.45,59.0
2025-10-16 12:00:00,8.34025,70.55,59.0
2025-10-16 13:00:00,8.1475,23.8,59.0
2025-10-16 14:00:00,8.298,10.65,59.0
2025-10-16 15:00:00,8.30275,189.0,59.0
2025-10-16 16:00:00,8.902750000000001,66.45,59.0
2025-10-16 17:00:00,12.0915,42.400000000000006,59.0
2025-10-16 18:00:00,13.0,105.75,59.0
2025-10-16 19:00:00,14.059000000000001,27.95,59.0
2025-10-16 20:00:00,12.5595,39.4,59.0
2025-10-16 21:00:00,10.22325,0.25,59.0
2025-10-16 22:00:00,9.9855,0.2,59.0
2025-10-16 23:00:00,9.33625,0.2,59.0
2025-10-17 00:00:00,8.81475,0.25,59.0
2025-10-17 01:00:00,8.83125,0.2,59.0
2025-10-17 02:00:00,8.905750000000001,0.25,59.0
2025-10-17 03:00:00,8.845749999999999,0.2,59.0
2025-10-17 04:00:00,9.05875,0.25,59.0
2025-10-17 05:00:00,9.451,0.2,59.0
2025-10-17 06:00:00,10.791,0.2,59.0
2025-10-17 07:00:00,12.9485,0.65,59.0
2025-10-17 08:00:00,14.4835,165.15,59.0
2025-10-17 09:00:00,12.902000000000001,43.95,59.0
2025-10-17 10:00:00,11.718,79.25,59.0
2025-10-17 11:00:00,9.90375,88.15,59.0
2025-10-17 12:00:00,8.814,27.7,59.0
2025-10-17 13:00:00,8.67175,68.8,59.0
2025-10-17 14:00:00,8.7805,14.75,59.0
2025-10-17 15:00:00,8.86425,46.849999999999994,59.0
2025-10-17 16:00:00,9.5,123.65,59.0
2025-10-17 17:00:00,11.716750000000001,54.4,59.0
2025-10-17 18:00:00,12.931000000000001,68.85,59.0
2025-10-17 19:00:00,13.068999999999999,0.2,59.0
2025-10-17 20:00:00,11.69875,78.44999999999999,59.0
2025-10-17 21:00:00,10.4055,55.5,59.0
2025-10-17 22:00:00,10.218250000000001,0.25,59.0
2025-10-17 23:00:00,9.249749999999999,0.2,59.0
2025-10-18 00:00:00,9.461500000000001,0.25,59.0
2025-10-18 01:00:00,8.986,0.2,59.0
2025-10-18 02:00:00,8.98125,0.25,59.0
2025-10-18 03:00:00,8.8335,0.2,59.0
2025-10-18 04:00:00,8.835,0.30000000000000004,59.0
2025-10-18 05:00:00,8.8315,0.30000000000000004,59.0
2025-10-18 06:00:00,9.1955,0.35000000000000003,59.0
2025-10-18 07:00:00,10.94725,25.0,59.0
2025-10-18 08:00:00,11.4545,94.85,59.0
2025-10-18 09:00:00,10.22425,109.80000000000001,59.0
2025-10-18 10:00:00,9.14675,106.55,59.0
2025-10-18 11:00:00,8.07875,143.3,59.0
2025-10-18 12:00:00,7.394,76.55,59.0
2025-10-18 13:00:00,6.7532499999999995,96.4,59.0
2025-10-18 14:00:00,7.22975,4.75,59.0
2025-10-18 15:00:00,8.35,0.1,59.0
2025-10-18 16:00:00,9.655000000000001,31.7,59.0
2025-10-18 17:00:00,12.064,0.1,59.0
2025-10-18 18:00:00,13.3235,0.25,59.0
2025-10-18 19:00:00,12.48225,0.25,59.0
2025-10-18 20:00:00,11.2995,0.35000000000000003,59.0
2025-10-18 21:00:00,9.25525,30.95,59.0
2025-10-18 22:00:00,9.55775,2.65,59.0
2025-10-18 23:00:00,9.4355,0.35000000000000003,59.0
2025-10-19 00:00:00,9.23425,0.35000000000000003,59.0
2025-10-19 01:00:00,8.7585,0.35000000000000003,59.0
2025-10-19 02:00:00,8.22925,0.4,59.0
2025-10-19 03:00:00,8.214,0.35000000000000003,59.0
2025-10-19 04:00:00,8.32125,0.35000000000000003,59.0
2025-10-19 05:00:00,8.34975,0.4,59.0
2025-10-19 06:00:00,8.525,0.35000000000000003,59.0
2025-10-19 07:00:00,8.5255,0.35000000000000003,59.0
2025-10-19 08:00:00,8.71575,0.25,59.0
2025-10-19 09:00:00,7.843249999999999,0.25,59.0
2025-10-19 10:00:00,6.96375,43.0,59.0
2025-10-19 11:00:00,6.03,90.25,59.0
2025-10-19 12:00:00,3.45675,31.85,59.0
2025-10-19 13:00:00,2.0295,116.15,59.0
2025-10-19 14:00:00,3.62175,158.25,59.0
2025-10-19 15:00:00,6.67725,175.2,59.0
2025-10-19 16:00:00,8.993,47.199999999999996,59.0
2025-10-19 17:00:00,10.60725,45.75,59.0
2025-10-19 18:00:00,10.76875,84.9,59.0
2025-10-19 19:00:00,8.562000000000001,76.6,59.0
2025-10-19 20:00:00,7.55025,18.150000000000002,59.0
2025-10-19 21:00:00,7.3149999999999995,77.0,59.0
2025-10-19 22:00:00,7.47425,37.3,59.0
2025-10-19 23:00:00,6.0855,0.25,59.0
2025-10-20 00:00:00,7.00375,0.30000000000000004,59.0
2025-10-20 01:00:00,6.3975,0.35000000000000003,59.0
2025-10-20 02:00:00,6.098,0.30000000000000004,59.0
2025-10-20 03:00:00,6.00025,0.35000000000000003,59.0
2025-10-20 04:00:00,6.06025,0.35000000000000003,59.0
2025-10-20 05:00:00,7.481,0.4,59.0
2025-10-20 06:00:00,7.62525,0.30000000000000004,59.0
2025-10-20 07:00:00,9.18675,0.30000000000000004,59.0
2025-10-20 08:00:00,12.50975,0.15000000000000002,59.0
2025-10-20 09:00:00,9.2185,27.0,59.0
2025-10-20 10:00:00,7.315,21.200000000000003,59.0
2025-10-20 11:00:00,6.9935,106.7,59.0
2025-10-20 12:00:00,6.0287500000000005,14.5,59.0
2025-10-20 13:00:00,6.5272499999999996,22.3,59.0
2025-10-20 14:00:00,7.608499999999999,26.0,59.0
2025-10-20 15:00:00,9.714,12.0,59.0
2025-10-20 16:00:00,11.951,104.55,59.0
2025-10-20 17:00:00,13.11225,68.5,59.0
2025-10-20 18:00:00,12.509,102.8,59.0
2025-10-20 19:00:00,10.3,14.149999999999999,59.0
2025-10-20 20:00:00,8.229,3.9,59.0
2025-10-20 21:00:00,7.62525,0.2,59.0
2025-10-20 22:00:00,6.83775,0.25,59.0
2025-10-20 23:00:00,5.1,13.3,59.0
2025-10-21 00:00:00,6.148,1.65,59.0
2025-10-21 01:00:00,4.38325,0.25,59.0
2025-10-21 02:00:00,3.3072500000000002,0.2,59.0
2025-10-21 03:00:00,2.22775,0.25,59.0
2025-10-21 04:00:00,2.59125,0.2,59.0
2025-10-21 05:00:00,4.746,0.25,59.0
2025-10-21 06:00:00,7.509500000000001,0.2,59.0
2025-10-21 07:00:00,8.812249999999999,0.2,59.0
2025-10-21 08:00:00,9.15825,0.15000000000000002,59.0
2025-10-21 09:00:00,8.47175,68.69999999999999,59.0
2025-10-21 10:00:00,7.427,75.95,59.0
2025-10-21 11:00:00,6.51125,111.75,59.0
2025-10-21 12:00:00,4.7455,71.15,59.0
2025-10-21 13:00:00,3.15825,22.9,59.0
2025-10-21 14:00:00,3.306,13.05,59.0
2025-10-21 15:00:00,6.023000000000001,33.6,59.0
2025-10-21 16:00:00,6.820250000000001,1.1,59.0
2025-10-21 17:00:00,10.0,30.150000000000002,59.0
2025-10-21 18:00:00,12.18,40.2,59.0
2025-10-21 19:00:00,11.5385,24.45,59.0
2025-10-21 20:00:00,9.96725,6.2,59.0
2025-10-21 21:00:00,8.1055,54.15,59.0
2025-10-21 22:00:00,8.168,0.25,59.0
2025-10-21 23:00:00,7.433,0.2,59.0
2025-10-22 00:00:00,8.78375,0.25,59.0
2025-10-22 01:00:00,8.74925,0.2,59.0
2025-10-22 02:00:00,8.5405,0.25,59.0
2025-10-22 03:00:00,8.93475,0.2,59.0
2025-10-22 04:00:00,8.95025,0.2,59.0
2025-10-22 05:00:00,9.0175,0.25,59.0
2025-10-22 06:00:00,9.93925,0.2,59.0
2025-10-22 07:00:00,10.01825,0.2,59.0
2025-10-22 08:00:00,11.37575,0.15000000000000002,59.0
2025-10-22 09:00:00,12.57175,0.1,59.0
2025-10-22 10:00:00,10.57275,42.75,59.0
2025-10-22 11:00:00,9.1215,7.6,59.0
2025-10-22 12:00:00,8.71,0.05,59.0
2025-10-22 13:00:00,8.6,0.1,59.0
2025-10-22 14:00:00,9.346,0.05,59.0
2025-10-22 15:00:00,11.0655,0.05,59.0
2025-10-22 16:00:00,13.5,19.15,59.0
2025-10-22 17:00:00,19.80525,24.75,59.0
2025-10-22 18:00:00,29.648249999999997,0.25,59.0
2025-10-22 19:00:00,27.976,0.2,59.0
2025-10-22 20:00:00,18.531,11.6,59.0
2025-10-22 21:00:00,13.39475,11.5,59.0
2025-10-22 22:00:00,12.2065,0.2,59.0
2025-10-22 23:00:00,10.809249999999999,0.25,59.0
2025-10-23 00:00:00,10.1375,0.2,59.0
2025-10-23 01:00:00,9.8745,0.2,59.0
2025-10-23 02:00:00,9.50675,0.25,59.0
2025-10-23 03:00:00,7.992249999999999,24.8,59.0
2025-10-23 04:00:00,7.09975,0.25,59.0
2025-10-23 05:00:00,6.752,0.2,59.0
2025-10-23 06:00:00,7.225,0.25,59.0
2025-10-23 07:00:00,8.228250000000001,19.8,59.0
2025-10-23 08:00:00,9.0,22.45,59.0
2025-10-23 09:00:00,8.30175,49.75,59.0
2025-10-23 10:00:00,7.97025,7.3,59.0
2025-10-23 11:00:00,6.96,6.3,59.0
2025-10-23 12:00:00,6.60975,14.65,59.0
2025-10-23 13:00:00,6.4105,6.3,59.0
2025-10-23 14:00:00,6.3535,43.8,59.0
2025-10-23 15:00:00,7.5605,98.3,59.0
2025-10-23 16:00:00,8.54975,2.6,59.0
2025-10-23 17:00:00,9.81175,24.75,59.0
2025-10-23 18:00:00,11.493,140.65,59.0
2025-10-23 19:00:00,10.79125,134.75,59.0
2025-10-23 20:00:00,8.77125,71.55,59.0
2025-10-23 21:00:00,8.28125,8.200000000000001,59.0
2025-10-23 22:00:00,7.7655,0.25,59.0
2025-10-23 23:00:00,6.00775,0.2,59.0
2025-10-24 00:00:00,1.4335,0.25,59.0
2025-10-24 01:00:00,0.9835,0.2,59.0
2025-10-24 02:00:00,0.6525,0.2,59.0
2025-10-24 03:00:00,0.10250000000000001,0.25,59.0
2025-10-24 04:00:00,0.219,0.2,59.0
2025-10-24 05:00:00,0.7525,0.25,59.0
2025-10-24 06:00:00,2.32775,0.2,59.0
2025-10-24 07:00:00,6.4985,19.25,59.0
2025-10-24 08:00:00,8.487,3.0500000000000003,59.0
2025-10-24 09:00:00,7.65475,229.10000000000002,59.0
2025-10-24 10:00:00,5.8302499999999995,69.4,59.0
2025-10-24 11:00:00,3.3,41.1,59.0
2025-10-24 12:00:00,0.12525,29.95,59.0
2025-10-24 13:00:00,-0.001,54.0,59.0
2025-10-24 14:00:00,-0.001,0.15000000000000002,59.0
2025-10-24 15:00:00,0.181,0.1,59.0
2025-10-24 16:00:00,3.732,11.95,59.0
2025-10-24 17:00:00,6.6259999999999994,36.75,59.0
2025-10-24 18:00:00,7.461,30.85,59.0
2025-10-24 19:00:00,7.46125,2.8,59.0
2025-10-24 20:00:00,5.705,0.25,59.0
2025-10-24 21:00:00,4.15075,0.2,59.0
2025-10-24 22:00:00,2.8922499999999998,0.2,59.0
2025-10-24 23:00:00,0.99675,0.25,59.0
2025-10-25 00:00:00,0.35250000000000004,10.05,59.0
2025-10-25 01:00:00,0.132,0.2,59.0
2025-10-25 02:00:00,0.0925,0.2,59.0
2025-10-25 03:00:00,-0.00025,0.25,59.0
2025-10-25 04:00:00,-0.00075,0.2,59.0
2025-10-25 05:00:00,0.0165,0.25,59.0
2025-10-25 06:00:00,0.05225,0.2,59.0
2025-10-25 07:00:00,0.099,10.75,59.0
2025-10-25 08:00:00,0.3995,40.35,59.0
2025-10-25 09:00:00,0.75825,78.94999999999999,59.0
2025-10-25 10:00:00,0.67275,1.55,59.0
2025-10-25 11:00:00,0.47650000000000003,43.2,59.0
2025-10-25 12:00:00,0.6094999999999999,32.9,59.0
2025-10-25 13:00:00,0.437,147.25,59.0
2025-10-25 14:00:00,0.403,69.05,59.0
2025-10-25 15:00:00,0.3945,115.5,59.0
2025-10-25 16:00:00,0.55575,242.85,59.0
2025-10-25 17:00:00,2.53075,87.3,59.0
2025-10-25 18:00:00,5.52525,64.55,59.0
2025-10-25 19:00:00,6.1265,17.0,59.0
2025-10-25 20:00:00,3.3995,0.25,59.0
2025-10-25 21:00:00,1.4107500000000002,16.45,59.0
2025-10-25 22:00:00,1.66825,70.75,59.0
2025-10-25 23:00:00,0.817,14.25,59.0
2025-10-26 00:00:00,0.55725,0.2,59.0
2025-10-26 01:00:00,0.36975,0.25,59.0
2025-10-26 02:00:00,0.26025,0.4,59.0
2025-10-26 03:00:00,0.03425,0.2,59.0
2025-10-26 04:00:00,0.01025,0.25,59.0
2025-10-26 05:00:00,0.0105,0.25,59.0
2025-10-26 06:00:00,0.01075,0.30000000000000004,59.0
2025-10-26 07:00:00,0.01025,0.2,59.0
2025-10-26 08:00:00,-0.001,23.800000000000004,59.0
2025-10-26 09:00:00,-0.03125,5.3999999999999995,59.0
2025-10-26 10:00:00,-0.006500000000000001,56.05,59.0
2025-10-26 11:00:00,-0.008,7.1000000000000005,59.0
2025-10-26 12:00:00,-0.006500000000000001,42.55,59.0
2025-10-26 13:00:00,-0.0545,43.5,59.0
2025-10-26 14:00:00,-0.07325,40.1,59.0
2025-10-26 15:00:00,-0.0010000000000000009,55.8,59.0
2025-10-26 16:00:00,0.30375,0.1,59.0
2025-10-26 17:00:00,3.0002500000000003,76.95,59.0
2025-10-26 18:00:00,4.20225,83.65,59.0
2025-10-26 19:00:00,3.473,81.0,59.0
2025-10-26 20:00:00,1.66425,129.7,59.0
2025-10-26 21:00:00,0.3065,0.2,59.0
2025-10-26 22:00:00,1.49075,0.2,59.0
2025-10-26 23:00:00,0.506,0.25,59.0
2025-10-27 00:00:00,0.13424999999999998,0.2,59.0
2025-10-27 01:00:00,0.1825,0.25,59.0
2025-10-27 02:00:00,0.125,0.30000000000000004,59.0
2025-10-27 03:00:00,-0.00025,0.30000000000000004,59.0
2025-10-27 04:00:00,0.13075,0.30000000000000004,59.0
2025-10-27 05:00:00,1.07825,0.30000000000000004,59.0
2025-10-27 06:00:00,5.5,0.25,59.0
2025-10-27 07:00:00,8.6065,79.85,59.0
2025-10-27 08:00:00,10.01475,0.15000000000000002,59.0
2025-10-27 09:00:00,10.186,0.1,59.0
2025-10-27 10:00:00,9.67375,98.05,59.0
2025-10-27 11:00:00,9.46325,47.0,59.0
2025-10-27 12:00:00,8.26975,12.549999999999999,59.0
2025-10-27 13:00:00,8.11225,65.8,59.0
2025-10-27 14:00:00,8.33475,4.35,59.0
2025-10-27 15:00:00,8.3665,145.95,59.0
2025-10-27 16:00:00,9.92325,59.85,59.0
2025-10-27 17:00:00,11.071,30.349999999999998,59.0
2025-10-27 18:00:00,12.65375,99.15,59.0
2025-10-27 19:00:00,11.34975,57.15,59.0
2025-10-27 20:00:00,9.5035,28.099999999999998,59.0
2025-10-27 21:00:00,7.7940000000000005,0.25,59.0
2025-10-27 22:00:00,7.448,0.2,59.0
2025-10-27 23:00:00,6.2425,0.25,59.0
2025-10-28 00:00:00,4.411,27.900000000000002,59.0
2025-10-28 01:00:00,2.88825,0.2,59.0
2025-10-28 02:00:00,1.85425,0.25,59.0
2025-10-28 03:00:00,1.0222499999999999,0.2,59.0
2025-10-28 04:00:00,1.09525,0.25,59.0
2025-10-28 05:00:00,3.04075,0.2,59.0
2025-10-28 06:00:00,5.952249999999999,0.2,59.0
2025-10-28 07:00:00,8.03825,26.0,59.0
2025-10-28 08:00:00,8.9395,20.3,59.0
2025-10-28 09:00:00,8.7365,25.1,59.0
2025-10-28 10:00:00,8.10025,10.05,59.0
2025-10-28 11:00:00,7.5415,0.05,59.0
2025-10-28 12:00:00,6.756,0.05,59.0
2025-10-28 13:00:00,6.23025,29.7,59.0
2025-10-28 14:00:00,6.442,65.95,59.0
2025-10-28 15:00:00,7.309749999999999,32.5,59.0
2025-10-28 16:00:00,8.007249999999999,76.3,59.0
2025-10-28 17:00:00,9.38325,110.3,59.0
2025-10-28 18:00:00,11.023,112.25,59.0
2025-10-28 19:00:00,10.69125,14.25,59.0
2025-10-28 20:00:00,9.192499999999999,51.0,59.0
2025-10-28 21:00:00,8.08375,0.2,59.0
2025-10-28 22:00:00,7.958,57.25,59.0
2025-10-28 23:00:00,7.32225,0.25,59.0
2025-10-29 00:00:00,5.88025,0.2,59.0
2025-10-29 01:00:00,5.4035,0.25,59.0
2025-10-29 02:00:00,5.4155,0.2,59.0
2025-10-29 03:00:00,5.63475,0.25,59.0
2025-10-29 04:00:00,5.4725,0.2,59.0
2025-10-29 05:00:00,6.66175,0.2,59.0
2025-10-29 06:00:00,9.54325,0.25,59.0
2025-10-29 07:00:00,10.753250000000001,0.05,59.0
2025-10-29 08:00:00,10.0265,27.05,59.0
2025-10-29 09:00:00,8.5805,5.55,59.0
2025-10-29 10:00:00,7.19525,25.75,59.0
2025-10-29 11:00:00,7.02125,62.75,59.0
2025-10-29 12:00:00,7.08375,113.2,59.0
2025-10-29 13:00:00,7.71125,14.05,59.0
2025-10-29 14:00:00,8.88525,51.550000000000004,59.0
2025-10-29 15:00:00,11.63575,55.45,59.0
2025-10-29 16:00:00,12.623249999999999,87.45,59.0
2025-10-29 17:00:00,12.6975,133.35,59.0
2025-10-29 18:00:00,12.87425,38.65,59.0
2025-10-29 19:00:00,11.35425,101.05,59.0
2025-10-29 20:00:00,10.265,38.45,59.0
2025-10-29 21:00:00,9.65025,74.15,59.0
2025-10-29 22:00:00,9.44225,66.05,59.0
2025-10-29 23:00:00,8.71425,5.8,59.0
2025-10-30 00:00:00,7.5245,0.25,59.0
2025-10-30 01:00:00,7.0105,0.2,59.0
2025-10-30 02:00:00,6.5525,0.25,59.0
2025-10-30 03:00:00,6.04175,0.2,59.0
2025-10-30 04:00:00,5.71525,0.25,59.0
2025-10-30 05:00:00,6.001250000000001,0.2,59.0
2025-10-30 06:00:00,6.91775,0.2,59.0
2025-10-30 07:00:00,7.99375,48.9,59.0
2025-10-30 08:00:00,8.52975,20.6,59.0
2025-10-30 09:00:00,6.67225,63.75,59.0
2025-10-30 10:00:00,4.29025,31.7,59.0
2025-10-30 11:00:00,0.70825,108.3,59.0
2025-10-30 12:00:00,-0.00025,90.8,59.0
2025-10-30 13:00:00,0.0002499999999999998,32.25,59.0
2025-10-30 14:00:00,3.12925,45.1,59.0
2025-10-30 15:00:00,6.98,82.14999999999999,59.0
2025-10-30 16:00:00,8.5295,107.35,59.0
2025-10-30 17:00:00,11.793,149.7,59.0
2025-10-30 18:00:00,11.76975,84.1,59.0
2025-10-30 19:00:00,11.76725,60.35,59.0
2025-10-30 20:00:00,10.528749999999999,69.69999999999999,59.0
2025-10-30 21:00:00,9.8035,9.9,59.0
2025-10-30 22:00:00,9.844000000000001,15.049999999999999,59.0
2025-10-30 23:00:00,8.48325,0.25,59.0
2025-10-31 00:00:00,8.774000000000001,0.2,59.0
2025-10-31 01:00:00,7.81575,0.25,59.0
2025-10-31 02:00:00,7.474,0.30000000000000004,59.0
2025-10-31 03:00:00,7.5675,0.30000000000000004,59.0
2025-10-31 04:00:00,7.97625,0.30000000000000004,59.0
2025-10-31 05:00:00,9.1825,0.30000000000000004,59.0
2025-10-31 06:00:00,12.038499999999999,0.30000000000000004,59.0
2025-10-31 07:00:00,11.95725,70.95,59.0
2025-10-31 08:00:00,10.8765,8.95,59.0
2025-10-31 09:00:00,8.30125,0.2,59.0
2025-10-31 10:00:00,7.567,122.8,59.0
2025-10-31 11:00:00,7.4087499999999995,46.9,59.0
2025-10-31 12:00:00,7.599,0.15000000000000002,59.0
2025-10-31 13:00:00,8.42075,27.6,59.0
2025-10-31 14:00:00,10.67,96.45,59.0
2025-10-31 15:00:00,12.70775,116.8,59.0
2025-10-31 16:00:00,13.20475,108.25,59.0
2025-10-31 17:00:00,12.2175,43.35,59.0
2025-10-31 18:00:00,10.728,47.55,59.0
2025-10-31 19:00:00,9.000499999999999,8.1,59.0
2025-10-31 20:00:00,8.60475,16.900000000000002,59.0
2025-10-31 21:00:00,8.746500000000001,0.25,59.0
2025-10-31 22:00:00,8.1845,0.2,59.0
2025-10-31 23:00:00,6.76025,0.25,59.0
2025-11-01 00:00:00,5.47075,0.2,59.0
2025-11-01 01:00:00,3.8115,0.2,59.0
2025-11-01 02:00:00,2.82725,0.25,59.0
2025-11-01 03:00:00,2.99575,0.25,59.0
2025-11-01 04:00:00,1.99025,0.25,59.0
2025-11-01 05:00:00,1.53275,0.2,59.0
2025-11-01 06:00:00,1.16275,0.25,59.0
2025-11-01 07:00:00,1.7605,18.3,59.0
2025-11-01 08:00:00,2.995,13.45,59.0
2025-11-01 09:00:00,2.7045,44.4,59.0
2025-11-01 10:00:00,1.83,164.55,59.0
2025-11-01 11:00:00,1.57575,77.35,59.0
2025-11-01 12:00:00,2.1015,122.79999999999998,59.0
2025-11-01 13:00:00,3.174,139.9,59.0
2025-11-01 14:00:00,5.40025,135.0,59.0
2025-11-01 15:00:00,5.90725,34.1,59.0
2025-11-01 16:00:00,7.6585,0.15000000000000002,59.0
2025-11-01 17:00:00,8.879,55.65,59.0
2025-11-01 18:00:00,8.9055,33.0,59.0
2025-11-01 19:00:00,8.64,25.15,59.0
2025-11-01 20:00:00,8.61975,0.2,59.0
2025-11-01 21:00:00,8.32825,23.400000000000002,59.0
2025-11-01 22:00:00,8.293,0.25,59.0
2025-11-01 23:00:00,7.75075,0.2,59.0
2025-11-02 00:00:00,6.4285,0.25,59.0
2025-11-02 01:00:00,6.03275,0.2,59.0
2025-11-02 02:00:00,6.09775,0.2,59.0
2025-11-02 03:00:00,6.27325,0.25,59.0
2025-11-02 04:00:00,6.7017500000000005,0.2,59.0
2025-11-02 05:00:00,6.881,0.25,59.0
2025-11-02 06:00:00,7.03475,0.2,59.0
2025-11-02 07:00:00,7.553,0.1,59.0
2025-11-02 08:00:00,7.712,23.8,59.0
2025-11-02 09:00:00,7.84575,0.15000000000000002,59.0
2025-11-02 10:00:00,7.4990000000000006,22.450000000000003,59.0
2025-11-02 11:00:00,7.497999999999999,68.0,59.0
2025-11-02 12:00:00,7.52125,123.19999999999999,59.0
2025-11-02 13:00:00,8.31625,77.35,59.0
2025-11-02 14:00:00,9.255,183.3,59.0
2025-11-02 15:00:00,11.06525,142.2,59.0
2025-11-02 16:00:00,11.65025,28.0,59.0
2025-11-02 17:00:00,13.20725,50.6,59.0
2025-11-02 18:00:00,13.04075,55.25,59.0
2025-11-02 19:00:00,11.36075,117.35,59.0
2025-11-02 20:00:00,9.86,74.2,59.0
2025-11-02 21:00:00,9.533,0.15000000000000002,59.0
2025-11-02 22:00:00,9.31775,0.15000000000000002,59.0
2025-11-02 23:00:00,8.504249999999999,0.15000000000000002,59.0
2025-11-03 00:00:00,8.244,0.1,59.0
2025-11-03 01:00:00,8.0105,0.15000000000000002,59.0
2025-11-03 02:00:00,7.499750000000001,0.15000000000000002,59.0
2025-11-03 03:00:00,7.314,0.1,59.0
2025-11-03 04:00:00,7.49725,0.15000000000000002,59.0
2025-11-03 05:00:00,7.5,0.15000000000000002,59.0
2025-11-03 06:00:00,9.533000000000001,0.15000000000000002,59.0
2025-11-03 07:00:00,11.7255,0.0,59.0
2025-11-03 08:00:00,10.5,34.550000000000004,59.0
2025-11-03 09:00:00,8.57625,57.9,59.0
2025-11-03 10:00:00,7.5445,175.7,59.0
2025-11-03 11:00:00,7.1675,53.2,59.0
2025-11-03 12:00:00,6.7989999999999995,30.6,59.0
2025-11-03 13:00:00,7.1925,66.2,59.0
2025-11-03 14:00:00,7.4975000000000005,104.15,59.0
2025-11-03 15:00:00,8.2605,45.6,59.0
2025-11-03 16:00:00,9.2735,164.6,59.0
2025-11-03 17:00:00,9.252,126.85,59.0
2025-11-03 18:00:00,9.0555,18.05,59.0
2025-11-03 19:00:00,8.1575,61.65,59.0
2025-11-03 20:00:00,7.16325,45.0,59.0
2025-11-03 21:00:00,6.00075,62.75,59.0
2025-11-03 22:00:00,5.27125,3.15,59.0
2025-11-03 23:00:00,2.8715,0.2,59.0
2025-11-04 00:00:00,1.653,0.25,59.0
2025-11-04 01:00:00,0.72575,0.2,59.0
2025-11-04 02:00:00,0.4925,0.2,59.0
2025-11-04 03:00:00,0.63125,0.25,59.0
2025-11-04 04:00:00,2.11975,0.2,59.0
2025-11-04 05:00:00,5.843249999999999,0.25,59.0
2025-11-04 06:00:00,8.10375,0.2,59.0
2025-11-04 07:00:00,11.43075,30.25,59.0
2025-11-04 08:00:00,11.0,22.549999999999997,59.0
2025-11-04 09:00:00,8.08475,142.85,59.0
2025-11-04 10:00:00,6.06475,54.800000000000004,59.0
2025-11-04 11:00:00,5.287,0.05,59.0
2025-11-04 12:00:00,5.01525,43.5,59.0
2025-11-04 13:00:00,6.69375,11.0,59.0
2025-11-04 14:00:00,8.105,0.05,59.0
2025-11-04 15:00:00,11.6265,10.5,59.0
2025-11-04 16:00:00,12.7475,58.1,59.0
2025-11-04 17:00:00,12.91,19.35,59.0
2025-11-04 18:00:00,12.276250000000001,11.2,59.0
2025-11-04 19:00:00,10.66975,19.45,59.0
2025-11-04 20:00:00,9.67525,0.25,59.0
2025-11-04 21:00:00,9.1365,41.0,59.0
2025-11-04 22:00:00,8.62375,45.15,59.0
2025-11-04 23:00:00,7.6122499999999995,18.0,59.0
2025-11-05 00:00:00,7.733,0.2,59.0
2025-11-05 01:00:00,7.58225,0.2,59.0
2025-11-05 02:00:00,7.4355,0.25,59.0
2025-11-05 03:00:00,7.46825,0.2,59.0
2025-11-05 04:00:00,7.8885000000000005,0.25,59.0
2025-11-05 05:00:00,8.5,0.2,59.0
2025-11-05 06:00:00,9.13625,0.25,59.0
2025-11-05 07:00:00,11.59,0.15000000000000002,59.0
2025-11-05 08:00:00,10.711500000000001,11.850000000000001,59.0
2025-11-05 09:00:00,7.454000000000001,7.4,59.0
2025-11-05 10:00:00,6.28825,4.65,59.0
2025-11-05 11:00:00,6.20075,44.199999999999996,59.0
2025-11-05 12:00:00,6.207,67.85000000000001,59.0
2025-11-05 13:00:00,7.73325,52.5,59.0
2025-11-05 14:00:00,9.619250000000001,96.5,59.0
2025-11-05 15:00:00,11.5395,24.45,59.0
2025-11-05 16:00:00,14.13825,0.15000000000000002,59.0
2025-11-05 17:00:00,14.74175,0.2,59.0
2025-11-05 18:00:00,12.758,30.799999999999997,59.0
2025-11-05 19:00:00,11.4755,58.25,59.0
2025-11-05 20:00:00,10.479,0.25,59.0
2025-11-05 21:00:00,9.89175,0.2,59.0
2025-11-05 22:00:00,8.88475,0.30000000000000004,59.0
2025-11-05 23:00:00,8.77,0.25,59.0
2025-11-06 00:00:00,9.337250000000001,0.30000000000000004,59.0
2025-11-06 01:00:00,9.083,0.35000000000000003,59.0
2025-11-06 02:00:00,9.13975,0.35000000000000003,59.0
2025-11-06 03:00:00,9.0505,0.35000000000000003,59.0
2025-11-06 04:00:00,9.19,0.35000000000000003,59.0
2025-11-06 05:00:00,9.217,0.35000000000000003,59.0
