hourstamp,spot_ct,hour,dayofweek,month,is_weekend,dayofyear,trend,hour_sin,hour_cos,target_kwh
2025-07-25 03:00:00,9.294,3,4,7,0,206,4923.0,0.7071067811865475,0.7071067811865476,0.30000000000000004
2025-07-25 04:00:00,9.697,4,4,7,0,206,4924.0,0.8660254037844386,0.5000000000000001,0.30000000000000004
2025-07-25 05:00:00,9.82,5,4,7,0,206,4925.0,0.9659258262890683,0.25881904510252074,0.25
2025-07-25 06:00:00,10.887,6,4,7,0,206,4926.0,1.0,6.123233995736766e-17,0.2
2025-07-25 07:00:00,11.295,7,4,7,0,206,4927.0,0.9659258262890683,-0.25881904510252063,2.5
2025-07-25 08:00:00,11.085,8,4,7,0,206,4928.0,0.8660254037844387,-0.4999999999999998,0.2
2025-07-25 09:00:00,9.82,9,4,7,0,206,4929.0,0.7071067811865476,-0.7071067811865475,0.85
2025-07-25 10:00:00,9.408,10,4,7,0,206,4930.0,0.49999999999999994,-0.8660254037844387,31.5
2025-07-25 11:00:00,8.515,11,4,7,0,206,4931.0,0.258819045102521,-0.9659258262890682,91.25
2025-07-25 12:00:00,8.309,12,4,7,0,206,4932.0,1.2246467991473532e-16,-1.0,45.95
2025-07-25 13:00:00,7.87,13,4,7,0,206,4933.0,-0.2588190451025208,-0.9659258262890683,51.9
2025-07-25 14:00:00,7.631,14,4,7,0,206,4934.0,-0.4999999999999997,-0.8660254037844388,100.85
2025-07-25 15:00:00,7.927,15,4,7,0,206,4935.0,-0.7071067811865471,-0.7071067811865479,97.7
2025-07-25 16:00:00,8.109,16,4,7,0,206,4936.0,-0.8660254037844384,-0.5000000000000004,58.1
2025-07-25 17:00:00,8.402,17,4,7,0,206,4937.0,-0.9659258262890683,-0.25881904510252063,29.9
2025-07-25 18:00:00,9.045,18,4,7,0,206,4938.0,-1.0,-1.8369701987210297e-16,0.2
2025-07-25 19:00:00,10.181,19,4,7,0,206,4939.0,-0.9659258262890684,0.2588190451025203,56.7
2025-07-25 20:00:00,10.928,20,4,7,0,206,4940.0,-0.8660254037844386,0.5000000000000001,0.2
2025-07-25 21:00:00,12.121,21,4,7,0,206,4941.0,-0.7071067811865477,0.7071067811865474,45.45
2025-07-25 22:00:00,11.26,22,4,7,0,206,4942.0,-0.5000000000000004,0.8660254037844384,65.5
2025-07-25 23:00:00,11.025,23,4,7,0,206,4943.0,-0.25881904510252157,0.9659258262890681,17.05
2025-07-26 00:00:00,10.676,0,5,7,1,207,4944.0,0.0,1.0,0.30000000000000004
2025-07-26 01:00:00,10.07,1,5,7,1,207,4945.0,0.25881904510252074,0.9659258262890683,0.30000000000000004
2025-07-26 02:00:00,9.773,2,5,7,1,207,4946.0,0.49999999999999994,0.8660254037844387,0.30000000000000004
2025-07-26 03:00:00,9.665,3,5,7,1,207,4947.0,0.7071067811865475,0.7071067811865476,0.30000000000000004
2025-07-26 04:00:00,9.645,4,5,7,1,207,4948.0,0.8660254037844386,0.5000000000000001,0.30000000000000004
2025-07-26 05:00:00,9.489,5,5,7,1,207,4949.0,0.9659258262890683,0.25881904510252074,0.25
2025-07-26 06:00:00,9.713,6,5,7,1,207,4950.0,1.0,6.123233995736766e-17,0.2
2025-07-26 07:00:00,9.61,7,5,7,1,207,4951.0,0.9659258262890683,-0.25881904510252063,0.2
2025-07-26 08:00:00,8.796,8,5,7,1,207,4952.0,0.8660254037844387,-0.4999999999999998,0.2
2025-07-26 09:00:00,8.585,9,5,7,1,207,4953.0,0.7071067811865476,-0.7071067811865475,0.2
2025-07-26 10:00:00,7.959,10,5,7,1,207,4954.0,0.49999999999999994,-0.8660254037844387,0.2
2025-07-26 11:00:00,7.52,11,5,7,1,207,4955.0,0.258819045102521,-0.9659258262890682,50.0
2025-07-26 12:00:00,6.642,12,5,7,1,207,4956.0,1.2246467991473532e-16,-1.0,73.9
2025-07-26 13:00:00,4.987,13,5,7,1,207,4957.0,-0.2588190451025208,-0.9659258262890683,0.2
2025-07-26 14:00:00,5.009,14,5,7,1,207,4958.0,-0.4999999999999997,-0.8660254037844388,126.14999999999999
2025-07-26 15:00:00,6.807,15,5,7,1,207,4959.0,-0.7071067811865471,-0.7071067811865479,18.95
2025-07-26 16:00:00,7.481,16,5,7,1,207,4960.0,-0.8660254037844384,-0.5000000000000004,53.0
2025-07-26 17:00:00,8.42,17,5,7,1,207,4961.0,-0.9659258262890683,-0.25881904510252063,0.2
2025-07-26 18:00:00,9.82,18,5,7,1,207,4962.0,-1.0,-1.8369701987210297e-16,13.25
2025-07-26 19:00:00,10.66,19,5,7,1,207,4963.0,-0.9659258262890684,0.2588190451025203,50.15
2025-07-26 20:00:00,12.195,20,5,7,1,207,4964.0,-0.8660254037844386,0.5000000000000001,65.55
2025-07-26 21:00:00,12.707,21,5,7,1,207,4965.0,-0.7071067811865477,0.7071067811865474,16.7
2025-07-26 22:00:00,11.672,22,5,7,1,207,4966.0,-0.5000000000000004,0.8660254037844384,7.7
2025-07-26 23:00:00,10.88,23,5,7,1,207,4967.0,-0.25881904510252157,0.9659258262890681,0.30000000000000004
2025-07-27 00:00:00,10.464,0,6,7,1,208,4968.0,0.0,1.0,0.30000000000000004
2025-07-27 01:00:00,9.947,1,6,7,1,208,4969.0,0.25881904510252074,0.9659258262890683,0.30000000000000004
2025-07-27 02:00:00,9.501,2,6,7,1,208,4970.0,0.49999999999999994,0.8660254037844387,0.30000000000000004
2025-07-27 03:00:00,9.207,3,6,7,1,208,4971.0,0.7071067811865475,0.7071067811865476,0.30000000000000004
2025-07-27 04:00:00,9.199,4,6,7,1,208,4972.0,0.8660254037844386,0.5000000000000001,0.30000000000000004
2025-07-27 05:00:00,8.988,5,6,7,1,208,4973.0,0.9659258262890683,0.25881904510252074,0.25
2025-07-27 06:00:00,8.879,6,6,7,1,208,4974.0,1.0,6.123233995736766e-17,0.2
2025-07-27 07:00:00,8.658,7,6,7,1,208,4975.0,0.9659258262890683,-0.25881904510252063,0.2
2025-07-27 08:00:00,8.376,8,6,7,1,208,4976.0,0.8660254037844387,-0.4999999999999998,3.35
2025-07-27 09:00:00,8.171,9,6,7,1,208,4977.0,0.7071067811865476,-0.7071067811865475,44.1
2025-07-27 10:00:00,7.591,10,6,7,1,208,4978.0,0.49999999999999994,-0.8660254037844387,0.2
2025-07-27 11:00:00,7.052,11,6,7,1,208,4979.0,0.258819045102521,-0.9659258262890682,26.5
2025-07-27 12:00:00,4.593,12,6,7,1,208,4980.0,1.2246467991473532e-16,-1.0,68.64999999999999
2025-07-27 13:00:00,1.504,13,6,7,1,208,4981.0,-0.2588190451025208,-0.9659258262890683,0.2
2025-07-27 14:00:00,0.885,14,6,7,1,208,4982.0,-0.4999999999999997,-0.8660254037844388,68.95
2025-07-27 15:00:00,1.73,15,6,7,1,208,4983.0,-0.7071067811865471,-0.7071067811865479,85.85
2025-07-27 16:00:00,4.574,16,6,7,1,208,4984.0,-0.8660254037844384,-0.5000000000000004,53.550000000000004
2025-07-27 17:00:00,8.236,17,6,7,1,208,4985.0,-0.9659258262890683,-0.25881904510252063,57.6
2025-07-27 18:00:00,9.566,18,6,7,1,208,4986.0,-1.0,-1.8369701987210297e-16,42.2
2025-07-27 19:00:00,10.247,19,6,7,1,208,4987.0,-0.9659258262890684,0.2588190451025203,127.05000000000001
2025-07-27 20:00:00,10.795,20,6,7,1,208,4988.0,-0.8660254037844386,0.5000000000000001,33.55
2025-07-27 21:00:00,11.471,21,6,7,1,208,4989.0,-0.7071067811865477,0.7071067811865474,0.30000000000000004
2025-07-27 22:00:00,10.733,22,6,7,1,208,4990.0,-0.5000000000000004,0.8660254037844384,16.75
2025-07-27 23:00:00,10.269,23,6,7,1,208,4991.0,-0.25881904510252157,0.9659258262890681,37.9
2025-07-28 00:00:00,10.0,0,0,7,0,209,4992.0,0.0,1.0,0.30000000000000004
2025-07-28 01:00:00,8.877,1,0,7,0,209,4993.0,0.25881904510252074,0.9659258262890683,0.30000000000000004
2025-07-28 02:00:00,8.35,2,0,7,0,209,4994.0,0.49999999999999994,0.8660254037844387,0.30000000000000004
2025-07-28 03:00:00,7.967,3,0,7,0,209,4995.0,0.7071067811865475,0.7071067811865476,0.30000000000000004
2025-07-28 04:00:00,7.951,4,0,7,0,209,4996.0,0.8660254037844386,0.5000000000000001,0.30000000000000004
2025-07-28 05:00:00,8.952,5,0,7,0,209,4997.0,0.9659258262890683,0.25881904510252074,0.25
2025-07-28 06:00:00,10.888,6,0,7,0,209,4998.0,1.0,6.123233995736766e-17,23.9
2025-07-28 07:00:00,12.197,7,0,7,0,209,4999.0,0.9659258262890683,-0.25881904510252063,13.95
2025-07-28 08:00:00,11.837,8,0,7,0,209,5000.0,0.8660254037844387,-0.4999999999999998,27.55
2025-07-28 09:00:00,10.545,9,0,7,0,209,5001.0,0.7071067811865476,-0.7071067811865475,48.0
2025-07-28 10:00:00,9.725,10,0,7,0,209,5002.0,0.49999999999999994,-0.8660254037844387,151.15
2025-07-28 11:00:00,9.096,11,0,7,0,209,5003.0,0.258819045102521,-0.9659258262890682,112.05
2025-07-28 12:00:00,8.179,12,0,7,0,209,5004.0,1.2246467991473532e-16,-1.0,36.9
2025-07-28 13:00:00,7.752,13,0,7,0,209,5005.0,-0.2588190451025208,-0.9659258262890683,0.25
2025-07-28 14:00:00,6.833,14,0,7,0,209,5006.0,-0.4999999999999997,-0.8660254037844388,0.2
2025-07-28 15:00:00,7.397,15,0,7,0,209,5007.0,-0.7071067811865471,-0.7071067811865479,35.65
2025-07-28 16:00:00,7.728,16,0,7,0,209,5008.0,-0.8660254037844384,-0.5000000000000004,108.75
2025-07-28 17:00:00,8.812,17,0,7,0,209,5009.0,-0.9659258262890683,-0.25881904510252063,136.29999999999998
2025-07-28 18:00:00,9.72,18,0,7,0,209,5010.0,-1.0,-1.8369701987210297e-16,47.900000000000006
2025-07-28 19:00:00,10.359,19,0,7,0,209,5011.0,-0.9659258262890684,0.2588190451025203,16.55
2025-07-28 20:00:00,11.414,20,0,7,0,209,5012.0,-0.8660254037844386,0.5000000000000001,0.2
2025-07-28 21:00:00,11.434,21,0,7,0,209,5013.0,-0.7071067811865477,0.7071067811865474,41.3
2025-07-28 22:00:00,10.526,22,0,7,0,209,5014.0,-0.5000000000000004,0.8660254037844384,13.600000000000001
2025-07-28 23:00:00,9.243,23,0,7,0,209,5015.0,-0.25881904510252157,0.9659258262890681,0.30000000000000004
2025-07-29 00:00:00,8.751,0,1,7,0,210,5016.0,0.0,1.0,0.30000000000000004
2025-07-29 01:00:00,8.41,1,1,7,0,210,5017.0,0.25881904510252074,0.9659258262890683,0.30000000000000004
2025-07-29 02:00:00,8.29,2,1,7,0,210,5018.0,0.49999999999999994,0.8660254037844387,0.30000000000000004
2025-07-29 03:00:00,8.21,3,1,7,0,210,5019.0,0.7071067811865475,0.7071067811865476,0.30000000000000004
2025-07-29 04:00:00,8.389,4,1,7,0,210,5020.0,0.8660254037844386,0.5000000000000001,0.30000000000000004
2025-07-29 05:00:00,9.288,5,1,7,0,210,5021.0,0.9659258262890683,0.25881904510252074,0.25
2025-07-29 06:00:00,10.107,6,1,7,0,210,5022.0,1.0,6.123233995736766e-17,0.2
2025-07-29 07:00:00,10.925,7,1,7,0,210,5023.0,0.9659258262890683,-0.25881904510252063,0.2
2025-07-29 08:00:00,9.902,8,1,7,0,210,5024.0,0.8660254037844387,-0.4999999999999998,0.2
2025-07-29 09:00:00,8.02,9,1,7,0,210,5025.0,0.7071067811865476,-0.7071067811865475,40.65
2025-07-29 10:00:00,6.637,10,1,7,0,210,5026.0,0.49999999999999994,-0.8660254037844387,118.1
2025-07-29 11:00:00,5.4,11,1,7,0,210,5027.0,0.258819045102521,-0.9659258262890682,35.45
2025-07-29 12:00:00,2.56,12,1,7,0,210,5028.0,1.2246467991473532e-16,-1.0,90.75
2025-07-29 13:00:00,0.434,13,1,7,0,210,5029.0,-0.2588190451025208,-0.9659258262890683,0.2
2025-07-29 14:00:00,0.107,14,1,7,0,210,5030.0,-0.4999999999999997,-0.8660254037844388,36.1
2025-07-29 15:00:00,0.62,15,1,7,0,210,5031.0,-0.7071067811865471,-0.7071067811865479,65.75
2025-07-29 16:00:00,4.441,16,1,7,0,210,5032.0,-0.8660254037844384,-0.5000000000000004,69.95
2025-07-29 17:00:00,7.824,17,1,7,0,210,5033.0,-0.9659258262890683,-0.25881904510252063,40.15
2025-07-29 18:00:00,9.481,18,1,7,0,210,5034.0,-1.0,-1.8369701987210297e-16,54.599999999999994
2025-07-29 19:00:00,10.532,19,1,7,0,210,5035.0,-0.9659258262890684,0.2588190451025203,88.6
2025-07-29 20:00:00,12.356,20,1,7,0,210,5036.0,-0.8660254037844386,0.5000000000000001,123.89999999999999
2025-07-29 21:00:00,12.601,21,1,7,0,210,5037.0,-0.7071067811865477,0.7071067811865474,26.45
2025-07-29 22:00:00,11.194,22,1,7,0,210,5038.0,-0.5000000000000004,0.8660254037844384,23.5
2025-07-29 23:00:00,10.207,23,1,7,0,210,5039.0,-0.25881904510252157,0.9659258262890681,0.30000000000000004
2025-07-30 00:00:00,9.492,0,2,7,0,211,5040.0,0.0,1.0,0.30000000000000004
2025-07-30 01:00:00,9.088,1,2,7,0,211,5041.0,0.25881904510252074,0.9659258262890683,0.30000000000000004
2025-07-30 02:00:00,8.693,2,2,7,0,211,5042.0,0.49999999999999994,0.8660254037844387,0.30000000000000004
2025-07-30 03:00:00,8.324,3,2,7,0,211,5043.0,0.7071067811865475,0.7071067811865476,0.30000000000000004
2025-07-30 04:00:00,8.489,4,2,7,0,211,5044.0,0.8660254037844386,0.5000000000000001,0.35000000000000003
2025-07-30 05:00:00,9.472,5,2,7,0,211,5045.0,0.9659258262890683,0.25881904510252074,0.25
2025-07-30 06:00:00,10.038,6,2,7,0,211,5046.0,1.0,6.123233995736766e-17,0.2
2025-07-30 07:00:00,9.747,7,2,7,0,211,5047.0,0.9659258262890683,-0.25881904510252063,0.2
2025-07-30 08:00:00,9.388,8,2,7,0,211,5048.0,0.8660254037844387,-0.4999999999999998,0.2
2025-07-30 09:00:00,7.902,9,2,7,0,211,5049.0,0.7071067811865476,-0.7071067811865475,25.349999999999998
2025-07-30 10:00:00,6.329,10,2,7,0,211,5050.0,0.49999999999999994,-0.8660254037844387,70.05
2025-07-30 11:00:00,4.043,11,2,7,0,211,5051.0,0.258819045102521,-0.9659258262890682,18.25
2025-07-30 12:00:00,2.479,12,2,7,0,211,5052.0,1.2246467991473532e-16,-1.0,0.2
2025-07-30 13:00:00,1.769,13,2,7,0,211,5053.0,-0.2588190451025208,-0.9659258262890683,0.2
2025-07-30 14:00:00,1.07,14,2,7,0,211,5054.0,-0.4999999999999997,-0.8660254037844388,1.1
2025-07-30 15:00:00,2.803,15,2,7,0,211,5055.0,-0.7071067811865471,-0.7071067811865479,117.6
2025-07-30 16:00:00,4.561,16,2,7,0,211,5056.0,-0.8660254037844384,-0.5000000000000004,25.800000000000004
2025-07-30 17:00:00,7.568,17,2,7,0,211,5057.0,-0.9659258262890683,-0.25881904510252063,46.55
2025-07-30 18:00:00,9.397,18,2,7,0,211,5058.0,-1.0,-1.8369701987210297e-16,113.0
2025-07-30 19:00:00,10.186,19,2,7,0,211,5059.0,-0.9659258262890684,0.2588190451025203,101.60000000000001
2025-07-30 20:00:00,10.907,20,2,7,0,211,5060.0,-0.8660254037844386,0.5000000000000001,35.95
2025-07-30 21:00:00,10.9,21,2,7,0,211,5061.0,-0.7071067811865477,0.7071067811865474,88.0
2025-07-30 22:00:00,10.4,22,2,7,0,211,5062.0,-0.5000000000000004,0.8660254037844384,21.45
2025-07-30 23:00:00,9.241,23,2,7,0,211,5063.0,-0.25881904510252157,0.9659258262890681,0.30000000000000004
2025-07-31 00:00:00,8.893,0,3,7,0,212,5064.0,0.0,1.0,0.35000000000000003
2025-07-31 01:00:00,8.211,1,3,7,0,212,5065.0,0.25881904510252074,0.9659258262890683,0.30000000000000004
2025-07-31 02:00:00,7.9,2,3,7,0,212,5066.0,0.49999999999999994,0.8660254037844387,0.30000000000000004
2025-07-31 03:00:00,7.727,3,3,7,0,212,5067.0,0.7071067811865475,0.7071067811865476,0.30000000000000004
2025-07-31 04:00:00,7.851,4,3,7,0,212,5068.0,0.8660254037844386,0.5000000000000001,0.30000000000000004
2025-07-31 05:00:00,8.543,5,3,7,0,212,5069.0,0.9659258262890683,0.25881904510252074,0.25
2025-07-31 06:00:00,9.814,6,3,7,0,212,5070.0,1.0,6.123233995736766e-17,0.2
2025-07-31 07:00:00,10.046,7,3,7,0,212,5071.0,0.9659258262890683,-0.25881904510252063,0.2
2025-07-31 08:00:00,9.409,8,3,7,0,212,5072.0,0.8660254037844387,-0.4999999999999998,11.250000000000002
2025-07-31 09:00:00,8.891,9,3,7,0,212,5073.0,0.7071067811865476,-0.7071067811865475,0.25
2025-07-31 10:00:00,7.417,10,3,7,0,212,5074.0,0.49999999999999994,-0.8660254037844387,0.2
2025-07-31 11:00:00,7.004,11,3,7,0,212,5075.0,0.258819045102521,-0.9659258262890682,0.2
2025-07-31 12:00:00,6.115,12,3,7,0,212,5076.0,1.2246467991473532e-16,-1.0,22.3
2025-07-31 13:00:00,4.805,13,3,7,0,212,5077.0,-0.2588190451025208,-0.9659258262890683,26.1
2025-07-31 14:00:00,3.506,14,3,7,0,212,5078.0,-0.4999999999999997,-0.8660254037844388,68.05
2025-07-31 15:00:00,5.507,15,3,7,0,212,5079.0,-0.7071067811865471,-0.7071067811865479,0.25
2025-07-31 16:00:00,7.243,16,3,7,0,212,5080.0,-0.8660254037844384,-0.5000000000000004,108.25
2025-07-31 17:00:00,8.456,17,3,7,0,212,5081.0,-0.9659258262890683,-0.25881904510252063,63.5
2025-07-31 18:00:00,9.69,18,3,7,0,212,5082.0,-1.0,-1.8369701987210297e-16,84.25
2025-07-31 19:00:00,11.192,19,3,7,0,212,5083.0,-0.9659258262890684,0.2588190451025203,59.1
2025-07-31 20:00:00,12.827,20,3,7,0,212,5084.0,-0.8660254037844386,0.5000000000000001,20.6
2025-07-31 21:00:00,12.511,21,3,7,0,212,5085.0,-0.7071067811865477,0.7071067811865474,0.30000000000000004
2025-07-31 22:00:00,11.416,22,3,7,0,212,5086.0,-0.5000000000000004,0.8660254037844384,0.30000000000000004
2025-07-31 23:00:00,10.279,23,3,7,0,212,5087.0,-0.25881904510252157,0.9659258262890681,0.30000000000000004
2025-08-01 00:00:00,10.531,0,4,8,0,213,5088.0,0.0,1.0,0.30000000000000004
2025-08-01 01:00:00,9.854,1,4,8,0,213,5089.0,0.25881904510252074,0.9659258262890683,0.30000000000000004
2025-08-01 02:00:00,9.215,2,4,8,0,213,5090.0,0.49999999999999994,0.8660254037844387,0.30000000000000004
2025-08-01 03:00:00,8.917,3,4,8,0,213,5091.0,0.7071067811865475,0.7071067811865476,0.30000000000000004
2025-08-01 04:00:00,9.421,4,4,8,0,213,5092.0,0.8660254037844386,0.5000000000000001,0.30000000000000004
2025-08-01 05:00:00,10.058,5,4,8,0,213,5093.0,0.9659258262890683,0.25881904510252074,0.25
2025-08-01 06:00:00,10.669,6,4,8,0,213,5094.0,1.0,6.123233995736766e-17,0.2
2025-08-01 07:00:00,11.071,7,4,8,0,213,5095.0,0.9659258262890683,-0.25881904510252063,44.85
2025-08-01 08:00:00,10.664,8,4,8,0,213,5096.0,0.8660254037844387,-0.4999999999999998,0.2
2025-08-01 09:00:00,10.367,9,4,8,0,213,5097.0,0.7071067811865476,-0.7071067811865475,0.2
2025-08-01 10:00:00,9.795,10,4,8,0,213,5098.0,0.49999999999999994,-0.8660254037844387,56.35
2025-08-01 11:00:00,8.41,11,4,8,0,213,5099.0,0.258819045102521,-0.9659258262890682,79.25
2025-08-01 12:00:00,7.705,12,4,8,0,213,5100.0,1.2246467991473532e-16,-1.0,120.94999999999999
2025-08-01 13:00:00,6.197,13,4,8,0,213,5101.0,-0.2588190451025208,-0.9659258262890683,0.2
2025-08-01 14:00:00,4.906,14,4,8,0,213,5102.0,-0.4999999999999997,-0.8660254037844388,0.2
2025-08-01 15:00:00,4.91,15,4,8,0,213,5103.0,-0.7071067811865471,-0.7071067811865479,41.2
2025-08-01 16:00:00,6.993,16,4,8,0,213,5104.0,-0.8660254037844384,-0.5000000000000004,54.900000000000006
2025-08-01 17:00:00,8.359,17,4,8,0,213,5105.0,-0.9659258262890683,-0.25881904510252063,3.25
2025-08-01 18:00:00,9.645,18,4,8,0,213,5106.0,-1.0,-1.8369701987210297e-16,35.8
2025-08-01 19:00:00,10.951,19,4,8,0,213,5107.0,-0.9659258262890684,0.2588190451025203,50.75
2025-08-01 20:00:00,11.923,20,4,8,0,213,5108.0,-0.8660254037844386,0.5000000000000001,7.300000000000001
2025-08-01 21:00:00,11.751,21,4,8,0,213,5109.0,-0.7071067811865477,0.7071067811865474,56.65
2025-08-01 22:00:00,11.072,22,4,8,0,213,5110.0,-0.5000000000000004,0.8660254037844384,0.30000000000000004
2025-08-01 23:00:00,10.273,23,4,8,0,213,5111.0,-0.25881904510252157,0.9659258262890681,0.30000000000000004
2025-08-02 00:00:00,10.447,0,5,8,1,214,5112.0,0.0,1.0,0.30000000000000004
2025-08-02 01:00:00,10.032,1,5,8,1,214,5113.0,0.25881904510252074,0.9659258262890683,0.30000000000000004
2025-08-02 02:00:00,9.779,2,5,8,1,214,5114.0,0.49999999999999994,0.8660254037844387,0.30000000000000004
2025-08-02 03:00:00,9.216,3,5,8,1,214,5115.0,0.7071067811865475,0.7071067811865476,0.30000000000000004
2025-08-02 04:00:00,9.129,4,5,8,1,214,5116.0,0.8660254037844386,0.5000000000000001,0.30000000000000004
2025-08-02 05:00:00,9.077,5,5,8,1,214,5117.0,0.9659258262890683,0.25881904510252074,0.25
2025-08-02 06:00:00,8.967,6,5,8,1,214,5118.0,1.0,6.123233995736766e-17,0.25
2025-08-02 07:00:00,8.47,7,5,8,1,214,5119.0,0.9659258262890683,-0.25881904510252063,0.2
2025-08-02 08:00:00,7.84,8,5,8,1,214,5120.0,0.8660254037844387,-0.4999999999999998,0.2
2025-08-02 09:00:00,6.568,9,5,8,1,214,5121.0,0.7071067811865476,-0.7071067811865475,58.25
2025-08-02 10:00:00,3.109,10,5,8,1,214,5122.0,0.49999999999999994,-0.8660254037844387,230.05
2025-08-02 11:00:00,0.568,11,5,8,1,214,5123.0,0.258819045102521,-0.9659258262890682,7.25
2025-08-02 12:00:00,0.295,12,5,8,1,214,5124.0,1.2246467991473532e-16,-1.0,47.35
2025-08-02 13:00:00,0.0,13,5,8,1,214,5125.0,-0.2588190451025208,-0.9659258262890683,22.2
2025-08-02 14:00:00,0.0,14,5,8,1,214,5126.0,-0.4999999999999997,-0.8660254037844388,24.5
2025-08-02 15:00:00,0.0,15,5,8,1,214,5127.0,-0.7071067811865471,-0.7071067811865479,28.2
2025-08-02 16:00:00,0.53,16,5,8,1,214,5128.0,-0.8660254037844384,-0.5000000000000004,193.10000000000002
2025-08-02 17:00:00,6.069,17,5,8,1,214,5129.0,-0.9659258262890683,-0.25881904510252063,20.45
2025-08-02 18:00:00,9.132,18,5,8,1,214,5130.0,-1.0,-1.8369701987210297e-16,30.1
2025-08-02 19:00:00,10.2,19,5,8,1,214,5131.0,-0.9659258262890684,0.2588190451025203,18.4
2025-08-02 20:00:00,10.949,20,5,8,1,214,5132.0,-0.8660254037844386,0.5000000000000001,0.2
2025-08-02 21:00:00,10.842,21,5,8,1,214,5133.0,-0.7071067811865477,0.7071067811865474,0.30000000000000004
2025-08-02 22:00:00,10.434,22,5,8,1,214,5134.0,-0.5000000000000004,0.8660254037844384,0.30000000000000004
2025-08-02 23:00:00,9.5,23,5,8,1,214,5135.0,-0.25881904510252157,0.9659258262890681,0.30000000000000004
2025-08-03 00:00:00,8.509,0,6,8,1,215,5136.0,0.0,1.0,0.30000000000000004
2025-08-03 01:00:00,7.752,1,6,8,1,215,5137.0,0.25881904510252074,0.9659258262890683,0.30000000000000004
2025-08-03 02:00:00,7.195,2,6,8,1,215,5138.0,0.49999999999999994,0.8660254037844387,0.30000000000000004
2025-08-03 03:00:00,6.814,3,6,8,1,215,5139.0,0.7071067811865475,0.7071067811865476,0.30000000000000004
2025-08-03 04:00:00,6.577,4,6,8,1,215,5140.0,0.8660254037844386,0.5000000000000001,0.30000000000000004
2025-08-03 05:00:00,5.998,5,6,8,1,215,5141.0,0.9659258262890683,0.25881904510252074,0.30000000000000004
2025-08-03 06:00:00,4.68,6,6,8,1,215,5142.0,1.0,6.123233995736766e-17,0.2
2025-08-03 07:00:00,2.6,7,6,8,1,215,5143.0,0.9659258262890683,-0.25881904510252063,0.2
2025-08-03 08:00:00,0.616,8,6,8,1,215,5144.0,0.8660254037844387,-0.4999999999999998,25.049999999999997
2025-08-03 09:00:00,0.0,9,6,8,1,215,5145.0,0.7071067811865476,-0.7071067811865475,68.85000000000001
2025-08-03 10:00:00,-0.101,10,6,8,1,215,5146.0,0.49999999999999994,-0.8660254037844387,0.2
2025-08-03 11:00:00,-0.21,11,6,8,1,215,5147.0,0.258819045102521,-0.9659258262890682,30.6
2025-08-03 12:00:00,-0.3,12,6,8,1,215,5148.0,1.2246467991473532e-16,-1.0,211.65
2025-08-03 13:00:00,-0.99,13,6,8,1,215,5149.0,-0.2588190451025208,-0.9659258262890683,82.4
2025-08-03 14:00:00,-1.008,14,6,8,1,215,5150.0,-0.4999999999999997,-0.8660254037844388,107.7
2025-08-03 15:00:00,-0.498,15,6,8,1,215,5151.0,-0.7071067811865471,-0.7071067811865479,174.25
2025-08-03 16:00:00,-0.15,16,6,8,1,215,5152.0,-0.8660254037844384,-0.5000000000000004,22.3
2025-08-03 17:00:00,0.361,17,6,8,1,215,5153.0,-0.9659258262890683,-0.25881904510252063,111.35
2025-08-03 18:00:00,7.113,18,6,8,1,215,5154.0,-1.0,-1.8369701987210297e-16,7.8500000000000005
2025-08-03 19:00:00,8.813,19,6,8,1,215,5155.0,-0.9659258262890684,0.2588190451025203,37.8
2025-08-03 20:00:00,9.787,20,6,8,1,215,5156.0,-0.8660254037844386,0.5000000000000001,63.6
2025-08-03 21:00:00,9.599,21,6,8,1,215,5157.0,-0.7071067811865477,0.7071067811865474,1.45
2025-08-03 22:00:00,9.73,22,6,8,1,215,5158.0,-0.5000000000000004,0.8660254037844384,37.8
2025-08-03 23:00:00,8.509,23,6,8,1,215,5159.0,-0.25881904510252157,0.9659258262890681,6.75
2025-08-04 00:00:00,8.105,0,0,8,0,216,5160.0,0.0,1.0,0.30000000000000004
2025-08-04 01:00:00,7.007,1,0,8,0,216,5161.0,0.25881904510252074,0.9659258262890683,0.30000000000000004
2025-08-04 02:00:00,6.997,2,0,8,0,216,5162.0,0.49999999999999994,0.8660254037844387,0.30000000000000004
2025-08-04 03:00:00,7.062,3,0,8,0,216,5163.0,0.7071067811865475,0.7071067811865476,0.30000000000000004
2025-08-04 04:00:00,7.403,4,0,8,0,216,5164.0,0.8660254037844386,0.5000000000000001,0.30000000000000004
2025-08-04 05:00:00,8.294,5,0,8,0,216,5165.0,0.9659258262890683,0.25881904510252074,0.25
2025-08-04 06:00:00,9.512,6,0,8,0,216,5166.0,1.0,6.123233995736766e-17,0.2
2025-08-04 07:00:00,10.272,7,0,8,0,216,5167.0,0.9659258262890683,-0.25881904510252063,0.2
2025-08-04 08:00:00,10.144,8,0,8,0,216,5168.0,0.8660254037844387,-0.4999999999999998,73.55
2025-08-04 09:00:00,9.705,9,0,8,0,216,5169.0,0.7071067811865476,-0.7071067811865475,107.95
2025-08-04 10:00:00,8.005,10,0,8,0,216,5170.0,0.49999999999999994,-0.8660254037844387,68.05
2025-08-04 11:00:00,5.633,11,0,8,0,216,5171.0,0.258819045102521,-0.9659258262890682,4.2
